timestamp calibVersion serialNumber ASIC_ID channel MDACCorrectionCode0_RAW MDACCorrectionCode1_RAW MDACCorrectionCode2_RAW MDACCorrectionCode3_RAW MDACCorrectionCode4_RAW MDACCorrectionCode5_RAW MDACCorrectionCode6_RAW MDACCorrectionCode7_RAW W_2ND_16_RAW W_2ND_24_RAW W_2ND_32_RAW W_2ND_64_RAW W_2ND_128_RAW W_2ND_224_RAW W_1ST_128_RAW W_1ST_256_RAW W_1ST_384_RAW W_1ST_640_RAW W_1ST_1024_RAW W_1ST_2048_RAW W_1ST_3584_RAW W_2ND_10_RAW W_2ND_6_RAW W_2ND_4_RAW W_2ND_2_RAW W_2ND_1_RAW W_2ND_0p5_RAW W_2ND_0p25_RAW MDACCorrectionCode0_DDPU MDACCorrectionCode1_DDPU MDACCorrectionCode2_DDPU MDACCorrectionCode3_DDPU MDACCorrectionCode4_DDPU MDACCorrectionCode5_DDPU MDACCorrectionCode6_DDPU MDACCorrectionCode7_DDPU SARCorrectionCode6 SARCorrectionCode7 SARCorrectionCode8 SARCorrectionCode9 SARCorrectionCode10 SARCorrectionCode11 SARCorrectionCode12 SARCorrectionCode13 SARCorrectionCode14 SARCorrectionCode15 SARCorrectionCode16 SARCorrectionCode17 SARCorrectionCode18 SARCorrectionCode19 SARCorrectionCode20
"3/13/2022 17:39:20" 116 169153 0 4 251.7880624999998 4349.0160000000005 4348.701875000001 4347.727687500001 4349.27375 4346.630125 4347.15 4344.8739375000005 15.740187500000001 23.402531250000003 30.598437499999996 60.5208125 121.4390625 211.7543750000001 121.91637499999996 244.48646874999994 366.0926562499999 610.0158437499998 975.4250624999997 1948.9204999999997 3411.7176249999993 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1007 18403 35798 53189 70586 87973 105361 122741 24 41 64 95 125 247 495 863 497 997 1492 2486 3976 7944 13906
"3/13/2022 17:42:56" 116 169153 0 5 263.21675000000005 4360.7240624999995 4359.990375 4358.906875 4361.062062499999 4358.302250000001 4359.344125 4356.0959375 12.962187499999999 23.655593749999987 26.695031249999992 52.97271875 106.13571875 184.86603125 88.247375 177.18578125000002 265.59850000000006 442.04028125 706.83671875 1412.0628025 2471.66295875 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1053 18496 35936 53371 70816 88249 105686 123111 34 56 73 133 150 298 597 1040 496 997 1494 2487 3977 7944 13906
"3/13/2022 17:46:32" 116 169153 0 6 251.80468749999977 4349.115437500001 4348.3025625 4346.4018125 4348.0939375 4344.9765 4345.1885 4343.819874999999 15.730375 22.975625000000008 30.546148750000008 60.56853125000001 121.37980124999999 211.65967 123.43631249999999 247.48053125 370.86378125 617.81021875 988.09628125 1974.04375 3455.1315624999997 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1007 18404 35797 53182 70575 87955 105336 122711 24 40 63 92 123 244 489 852 497 996 1493 2487 3977 7945 13906
"3/13/2022 17:50:9" 116 169153 0 7 248.9206875000002 4348.7298125 4348.14525 4347.86525 4349.262624999999 4348.37125 4347.8870625 4345.77825 15.185312499999998 23.658656249999993 30.972391249999994 61.763375 124.11400000000003 216.26981250000009 121.44407 243.529145 364.57466624999995 607.5790999999999 971.5389600000001 1941.29920125 3397.4846637499995 10.0 6.0 4.0 2.0 1.0 0.5 0.25 996 18391 35783 53175 70572 87965 105357 122740 25 41 62 97 127 253 508 885 497 997 1492 2487 3977 7946 13906
"3/13/2022 17:53:45" 116 169153 0 8 227.81124999999997 4324.740624999999 4323.3465 4323.2621875 4325.85825 4323.71125 4323.52 4321.7605 15.6055625 23.564981250000002 30.95996875000001 60.98175 122.03559374999999 212.66303124999993 120.83984375 242.95131249999997 364.17553125 606.77228125 969.35565625 1938.86471875 3392.7289687499997 10.0 6.0 4.0 2.0 1.0 0.5 0.25 911 18210 35504 52797 70100 87395 104689 121976 25 41 64 97 127 250 500 872 495 996 1493 2487 3973 7947 13906
"3/13/2022 17:57:22" 117 169153 0 1 240.99362500000007 4337.495125 4336.7345000000005 4337.169937500001 4338.3501875 4336.2541249999995 4336.557312500001 4333.996875 15.949843750000001 23.285406250000005 31.39437500000001 62.704218750000024 125.44911250000001 219.18602750000002 126.47057500000003 253.63510750000006 380.18694000000005 633.4472787500001 1012.83417125 2024.184545 3542.5214587500004 10.0 6.0 4.0 2.0 1.0 0.5 0.25 964 18314 35661 53010 70363 87708 105054 122390 24 39 63 91 123 246 492 860 496 996 1492 2487 3976 7946 13906
"3/13/2022 18:0:58" 117 169153 0 2 268.9655624999998 4365.27025 4366.4913125 4366.0683125 4367.6471249999995 4366.88725 4365.9839375 4362.600375 16.11825 23.970187499999994 32.053062499999996 63.678343749999996 128.07262499999996 222.94525000000004 131.29123375 263.5263912500001 394.8346250000001 657.1763600000002 1051.4755775000003 2100.292215000001 3676.4548412500008 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1076 18537 36003 53467 70938 88405 105869 123320 23 38 61 91 121 241 484 843 497 997 1493 2486 3977 7944 13906
"3/13/2022 18:4:34" 117 169153 0 3 298.79056249999985 4395.081375 4396.5218125 4396.20225 4397.7488125 4395.480375 4395.5064999999995 4393.410562499999 15.43065625 22.57165625 29.401187499999992 58.58806250000002 117.30309374999996 204.7879375 118.02612500000004 237.05893750000007 354.7881250000001 591.3860625000001 945.4481250000001 1888.3493750000002 3305.1168750000006 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1195 18775 36362 53946 71537 89119 106701 124275 25 42 65 95 124 247 494 862 497 997 1493 2488 3978 7945 13906
"3/13/2022 18:8:11" 117 169153 0 4 251.11025000000018 4347.8814999999995 4348.7703125 4347.1748124999995 4347.975624999999 4346.2993125 4346.49925 4344.03175 15.721843749999998 23.488719999999994 30.912156250000002 61.220968750000004 122.73303125000005 214.09321874999995 123.15168750000007 246.97050000000013 369.9585937500002 616.4800312500004 985.7763125000006 1969.641968750001 3448.1658125000017 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1004 18396 35791 53180 70572 87957 105343 122719 24 40 63 95 125 247 495 863 497 996 1492 2486 3975 7943 13906
"3/13/2022 18:11:47" 117 169153 0 5 262.7460625000001 4360.6980625 4359.1954375000005 4358.5848125 4360.9084375 4358.2251875 4358.9454375 4356.493125000001 13.03940625 23.698093750000005 26.707749999999983 52.901625 105.83709375000001 184.16268749999998 86.644375 174.15009375 260.91890624999996 434.16490625 694.26946875 1387.01355625 2428.044275 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1051 18494 35931 53365 70809 88241 105677 123103 34 57 75 136 153 303 606 1055 496 997 1494 2487 3976 7944 13906
"3/13/2022 18:15:23" 117 169153 0 6 251.96693750000009 4350.0473125 4348.6943125 4346.343125 4348.1885 4344.7714375 4345.6310625 4343.6579375 15.81325 23.429718750000006 31.085520000000002 61.63396875000001 123.71126625000002 215.6256825 125.80775000000004 252.06078125000008 377.7559062500001 629.1671250000002 1006.4457812500003 2010.6314375000006 3519.051437500001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1008 18408 35803 53188 70581 87960 105343 122717 24 40 62 93 123 244 489 852 497 996 1493 2486 3977 7945 13906
"3/13/2022 18:19:0" 117 169153 0 7 250.11349999999993 4349.265874999999 4348.71 4348.8518125 4349.792312500001 4348.783187499999 4348.4425 4346.1528125 15.17503125 23.53525 30.747437500000004 61.34134375000002 122.94096875000002 214.29287499999998 120.65606624999995 242.0759037499999 362.3581999999999 603.6912712499998 965.5578562499998 1929.2782312499994 3376.216387499999 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1000 18398 35792 53188 70587 87982 105376 122760 25 41 63 97 127 253 506 883 497 997 1492 2486 3977 7946 13906
"3/13/2022 18:22:36" 117 169153 0 8 227.9000625000001 4324.870375 4323.4888125 4322.7258125 4325.5504375 4323.6116250000005 4323.3601874999995 4321.7629375 15.533218750000001 23.46988625000001 30.713781249999986 60.92621875000001 122.26440624999998 212.69178125000002 120.60087500000002 242.18306250000003 363.205375 605.20675 967.0105000000001 1933.805125 3383.6606875000007 10.0 6.0 4.0 2.0 1.0 0.5 0.25 912 18211 35505 52796 70098 87393 104686 121973 25 41 64 96 126 250 502 874 496 995 1493 2487 3974 7947 13906
"3/13/2022 18:26:13" 118 169153 0 1 240.24687500000005 4337.134625000001 4336.5669375 4336.784124999999 4338.1693125 4336.5008125 4336.2801875 4333.6235 15.768374999999999 23.526687500000005 31.495062499999996 62.79487499999999 125.67128125 218.95874375000002 126.67252500000004 253.91298625000007 380.6659012500001 634.0884800000001 1013.9618812500003 2026.5934650000008 3546.7071787500013 10.0 6.0 4.0 2.0 1.0 0.5 0.25 961 18310 35656 53003 70356 87702 105047 122381 24 39 62 92 123 246 493 858 497 996 1493 2486 3976 7946 13906
"3/13/2022 18:29:49" 118 169153 0 2 268.9313124999999 4365.2578125 4366.715625 4366.257125 4367.919937500001 4366.8592499999995 4365.763 4362.843687499999 15.97159375 23.80296875 31.76759374999999 62.8935625 126.4221875 220.18687500000004 129.09204999999997 258.92087874999993 387.97858374999987 645.7421537499998 1033.2666774999998 2063.979923749999 3612.6269299999985 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1076 18537 36004 53469 70940 88408 105871 123322 23 38 61 92 122 242 487 848 497 997 1493 2486 3977 7945 13906
"3/13/2022 18:33:25" 118 169153 0 3 298.6108750000001 4395.8805625 4396.3826874999995 4396.3458125 4397.6440625 4396.217000000001 4395.4680625 4393.755375000001 15.49359375 22.231656249999993 28.964482499999995 57.92859375 115.82999874999999 202.36445249999997 117.04275000000001 235.06084375 351.518375 586.0775625000001 936.6405000000001 1870.9568750000003 3275.1000625 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1194 18778 36363 53949 71539 89124 106706 124281 25 42 66 94 123 246 492 859 497 998 1493 2488 3977 7944 13906
"3/13/2022 18:37:2" 118 169153 0 4 251.05293749999987 4348.76475 4348.527625000001 4347.6174375 4348.6505625 4346.7441875 4347.351000000001 4344.252875 15.5981875 22.99893125000001 30.04225000000001 59.388875 119.3544375 208.16315625000001 119.06737500000003 238.95165625000004 357.87134375000005 596.3506875 953.5720312500001 1905.1553125000003 3335.2656562500006 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1004 18399 35793 53184 70578 87965 105355 122732 25 42 65 96 125 248 498 868 496 996 1492 2486 3976 7943 13906
"3/13/2022 18:40:38" 118 169153 0 5 263.5596875000001 4361.025250000001 4359.782874999999 4359.7029999999995 4361.3755 4359.0155625 4359.1063125 4356.8393125 13.0315625 23.599062499999988 26.77456250000001 52.82656250000002 106.1274375 184.547625 87.74075000000002 176.10993750000003 264.09175000000005 439.51753125000005 702.5943437500002 1403.6799337500004 2456.800652500001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1054 18498 35937 53376 70822 88258 105694 123122 34 57 74 134 152 299 601 1045 497 997 1495 2488 3977 7945 13906
"3/13/2022 18:44:14" 118 169153 0 6 252.15412500000002 4349.5511875 4348.55825 4346.4423750000005 4348.260875 4345.4638749999995 4345.7826875 4344.054375 15.89040625 23.261156250000006 31.12238625 61.77184375 124.20508625 216.27918000000005 125.88206250000003 252.39515625000007 378.2520625000001 629.9460312500001 1007.7027187500003 2013.1824062500004 3523.638531250001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1009 18407 35801 53187 70580 87962 105345 122721 24 39 63 92 123 244 490 854 497 996 1493 2486 3977 7945 13906
"3/13/2022 18:47:51" 118 169153 0 7 249.07581249999976 4348.707312500001 4348.196562499999 4347.9955 4349.2404375 4348.3724999999995 4348.3240000000005 4345.4259375 15.2258125 23.6074375 30.99245249999999 61.45849999999999 123.51796875000001 214.94290625 120.97413874999998 242.91606 363.59380999999996 605.7102162499999 968.7049337499999 1935.64770375 3387.34229625 10.0 6.0 4.0 2.0 1.0 0.5 0.25 996 18391 35784 53176 70573 87966 105360 122741 25 41 63 97 127 252 507 882 497 997 1493 2487 3977 7946 13906
"3/13/2022 18:51:27" 118 169153 0 8 228.41793749999988 4325.569875 4323.87775 4324.061374999999 4325.868812500001 4323.9944375 4323.846 4322.339875000001 15.655593749999998 23.55587875000001 31.008125000000007 61.31384374999998 122.71146875000004 213.77512500000006 121.30049999999994 243.87199999999987 365.5897499999998 609.1479062499997 973.2433749999994 1946.656593749999 3406.194249999998 10.0 6.0 4.0 2.0 1.0 0.5 0.25 914 18216 35511 52808 70111 87407 104703 121992 24 41 64 96 127 250 501 873 495 996 1493 2487 3973 7947 13906
"3/13/2022 18:55:3" 119 169153 0 1 239.44287499999996 4336.6050625 4336.5828125 4336.224625000001 4338.314125000001 4336.3136875 4336.357125 4333.9498125 15.959468750000001 23.7645 31.476062500000005 62.677469999999985 125.34085875 218.47509874999997 127.35538625000002 255.62489375000004 383.10756375000005 638.49492625 1020.6182962500002 2039.65513125 3570.0547350000006 10.0 6.0 4.0 2.0 1.0 0.5 0.25 958 18304 35651 52995 70349 87694 105039 122375 23 39 62 93 123 244 488 851 496 996 1492 2487 3975 7945 13906
"3/13/2022 18:58:40" 119 169153 0 2 268.7823125 4365.106375 4366.602375 4366.1675 4367.282125 4366.0553125 4365.46925 4362.552 16.047125 24.11262500000001 32.14203125 63.55365624999998 127.55646875 222.30575 131.90296874999996 264.91665624999996 396.5276874999999 660.4098874999999 1056.2966999999996 2110.1395999999995 3693.7202937499987 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1075 18536 36002 53467 70936 88400 105862 123312 23 38 60 91 121 239 480 837 497 997 1493 2486 3977 7944 13906
"3/13/2022 19:2:16" 119 169153 0 3 299.0139374999999 4395.316687500001 4396.6838124999995 4395.8865625 4397.5041249999995 4395.447125 4395.134 4393.0135 15.48265625 22.53553125000001 29.376175 58.45256249999999 116.96525249999999 204.13582375000001 117.54974999999996 236.22118749999993 353.4609374999999 589.1141249999998 941.7059062499998 1881.1686874999994 3292.6647187499993 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1196 18777 36364 53948 71538 89119 106700 124272 25 42 65 95 124 247 494 862 496 998 1493 2488 3977 7945 13906
"3/13/2022 19:5:53" 119 169153 0 4 250.8516874999998 4348.60475 4348.241375 4348.3398125 4348.4699375 4346.5491250000005 4346.774187499999 4344.6807499999995 15.623687499999999 22.959542499999998 29.902687499999995 59.215999999999994 118.90425000000003 207.48046875 119.43875 239.43271875 358.52178125 597.53528125 955.2475 1908.63896875 3341.4679062499995 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1003 18398 35791 53184 70578 87964 105351 122730 25 42 65 96 124 246 495 863 497 996 1492 2487 3975 7943 13906
"3/13/2022 19:9:29" 119 169153 0 5 262.96968749999996 4361.2763125 4359.80825 4358.6415625 4360.5041875 4358.4225 4358.7444375 4357.0508125 12.994343749999999 23.67303125 26.69540625 52.89109374999999 106.11175000000003 184.66237500000003 87.66440624999998 176.0155625 263.8946562499999 438.8994062499999 701.8574374999998 1402.27108 2454.7129862499996 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1052 18497 35936 53371 70813 88246 105681 123110 34 57 74 134 151 300 601 1046 497 997 1495 2486 3976 7944 13906
"3/13/2022 19:13:5" 119 169153 0 6 252.9235000000001 4350.254187500001 4349.2271875 4345.6948125 4348.355125 4345.2861250000005 4345.6353125000005 4344.122187499999 15.801 23.234906249999995 30.944711249999994 61.451218750000024 123.17080999999999 214.87377624999996 125.43206250000006 251.6617187500001 377.14946875000015 628.2595000000002 1004.8994062500003 2007.4216250000009 3513.588968750001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1012 18413 35810 53192 70586 87967 105350 122726 24 40 63 92 122 243 487 850 496 996 1493 2486 3977 7945 13906
"3/13/2022 19:16:42" 119 169153 0 7 248.984375 4348.45225 4347.478625 4347.4094375 4348.992875 4347.779875 4347.835625 4345.4488125 15.20746875 23.63506250000001 30.893575000000006 61.220406250000025 122.87353125000001 214.13046875000003 120.34361749999997 241.57579124999995 361.61536749999993 602.5525262499998 963.4909324999999 1925.2697787499997 3368.8330324999993 10.0 6.0 4.0 2.0 1.0 0.5 0.25 996 18390 35780 53169 70565 87956 105348 122730 25 41 63 98 128 253 507 884 497 997 1493 2487 3977 7947 13906
"3/13/2022 19:20:18" 119 169153 0 8 228.4714375000001 4325.997375000001 4324.1286875000005 4324.20925 4326.028 4324.4090625 4324.2934374999995 4322.599249999999 15.500406250000001 23.54946249999999 30.743281249999985 60.91206249999999 122.05428124999997 212.412625 120.43174999999997 241.91303124999996 362.68512499999997 604.2695624999999 965.3914999999997 1930.6582499999995 3378.4029374999996 10.0 6.0 4.0 2.0 1.0 0.5 0.25 914 18218 35514 52811 70115 87413 104710 122001 25 41 64 97 127 251 502 874 496 996 1493 2487 3974 7947 13906
"3/13/2022 19:23:54" 120 169153 0 1 240.0831250000001 4337.157 4336.884375000001 4336.338375 4338.5449375 4336.621999999999 4336.3206875 4333.7435000000005 15.9658125 23.55528125 31.61903125000001 62.94044625000002 126.25449999999996 220.07889000000006 127.37338625000001 255.55351500000003 382.8927000000001 638.1372587500001 1020.4627200000002 2039.0790712500002 3568.5977075 10.0 6.0 4.0 2.0 1.0 0.5 0.25 960 18309 35656 53002 70356 87703 105048 122383 23 39 62 92 123 245 492 858 496 996 1492 2487 3976 7946 13906
"3/13/2022 19:27:31" 120 169153 0 2 268.7260000000001 4365.252875 4366.4828125 4365.5040625 4367.8876875000005 4365.9866250000005 4365.41375 4362.5936875 15.951718750000001 23.95290624999999 31.907624999999996 63.03581249999999 126.43406250000002 220.1206875 130.15419624999998 261.24402624999993 391.52841999999987 651.7117274999998 1042.6200325 2082.7192374999995 3645.486617499999 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1075 18536 36002 53464 70935 88399 105861 123311 23 38 61 91 122 240 482 840 496 997 1494 2486 3977 7945 13906
"3/13/2022 19:31:7" 120 169153 0 3 299.1206249999998 4395.6816875 4396.67675 4396.9469375 4397.391187499999 4396.37725 4395.312125 4393.49875 15.59053125 22.7343125 29.868845000000007 59.39603125000001 119.17551250000002 207.90496250000007 119.20865625 239.29753125000002 358.03765625000005 596.82103125 953.97459375 1905.5178437499999 3335.9004375000004 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1196 18779 36366 53954 71543 89129 106710 124284 25 42 65 95 125 248 497 867 497 998 1493 2488 3977 7943 13906
"3/13/2022 19:34:43" 120 169153 0 4 251.0714375 4349.0960625 4348.8785625 4347.782875 4348.21725 4345.7550625 4347.40075 4344.3264375 15.6915625 23.184803750000007 30.23984375 59.85040625 120.1070625 209.27187499999997 120.08353125000004 240.94075000000007 360.8740937500001 601.1889375000002 961.2256562500003 1920.7880625000007 3362.621343750001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1004 18401 35796 53187 70580 87963 105353 122730 25 41 65 96 125 248 497 865 497 996 1492 2486 3975 7943 13906
"3/13/2022 19:38:20" 120 169153 0 5 263.11193750000007 4360.6358125 4359.678187500001 4358.9445625 4360.965125 4358.3215 4359.0135 4356.796125 13.02584375 23.641718750000003 27.067421250000002 53.764624999999995 107.78856249999998 187.59187500000002 91.30478124999999 183.33853124999996 274.87178124999997 457.39896874999994 731.4126875 1461.3219374999999 2557.5129062499996 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1052 18495 35934 53369 70813 88247 105683 123110 33 54 71 129 147 292 586 1020 496 997 1495 2487 3977 7946 13906
"3/13/2022 19:41:56" 120 169153 0 6 251.96287500000017 4349.507125 4348.94275 4346.2884375 4348.51 4344.7909375 4345.450375 4344.0059375 15.893218749999999 23.360593750000003 30.739548749999997 60.87953125 122.13323874999999 212.65257499999998 123.43837499999995 247.25143749999992 370.7305624999999 617.2635624999998 987.4819374999997 1972.6743124999994 3452.6941562499987 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1008 18406 35802 53187 70581 87960 105342 122718 24 40 64 94 124 245 492 856 497 996 1493 2486 3977 7945 13906
"3/13/2022 19:45:32" 120 169153 0 7 249.35181250000028 4348.91725 4347.64 4347.982625000001 4348.812250000001 4348.2689375 4347.89775 4345.545875 15.16021875 23.622749999999996 30.767378749999992 61.51818750000002 123.57412499999998 214.84981250000004 120.25657500000003 241.53812625000006 361.5352150000001 602.3359975000002 963.2849450000003 1924.8076625000006 3367.878248750001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 997 18393 35784 53176 70571 87964 105355 122738 25 41 63 98 127 254 510 887 497 997 1493 2487 3977 7948 13906
"3/13/2022 19:49:9" 120 169153 0 8 228.3008749999999 4325.2064375 4323.8540625000005 4323.3691875 4326.0290625 4324.25525 4324.1381249999995 4322.612875000001 15.376468749999999 23.788797499999994 31.586531249999986 62.51434375 125.08562500000001 217.80568749999998 123.69865625000003 248.25887500000005 372.4383750000001 620.2970625000003 991.1217500000004 1982.3477187500007 3468.7364375000006 10.0 6.0 4.0 2.0 1.0 0.5 0.25 913 18214 35509 52803 70107 87404 104701 121991 24 40 62 95 127 251 501 873 496 995 1493 2487 3973 7947 13906
"3/13/2022 19:52:45" 121 169153 0 1 240.08793749999995 4336.9251875 4336.8259375 4336.6961875 4338.474 4336.564687499999 4336.072249999999 4334.05275 15.95453125 23.57793750000001 31.756125 63.37546875000001 126.83137375000001 221.25886499999996 127.99627250000002 256.58139500000004 384.62017125000006 640.78889875 1024.55878125 2047.72693625 3583.74821125 10.0 6.0 4.0 2.0 1.0 0.5 0.25 960 18308 35655 53002 70356 87702 105047 122383 23 39 62 91 123 246 492 859 497 996 1492 2486 3976 7946 13906
"3/13/2022 19:56:21" 121 169153 0 2 268.5205625000001 4365.7824375 4366.2590625 4366.3569375 4367.2755 4365.726375 4365.670187500001 4362.566375 15.8989375 23.551687500000003 31.242281249999998 61.750687500000005 123.99159374999996 215.65237500000003 126.38777624999994 253.8550049999999 380.32871874999984 633.2863974999997 1012.7446662499995 2023.099523749999 3541.374827499998 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1074 18537 36002 53468 70937 88400 105862 123313 24 39 62 92 123 242 487 847 496 997 1493 2487 3977 7944 13906
"3/13/2022 19:59:58" 121 169153 0 3 299.0215625000001 4395.798875 4396.579875 4396.4690625 4397.9675 4396.4466875 4395.629687500001 4393.580250000001 15.4570625 22.17275 28.929175000000008 58.2060625 116.3137625 202.95302499999997 117.26703124999997 235.57528124999993 352.56612499999994 587.7778749999999 939.4629374999997 1876.5802499999995 3284.530406249999 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1196 18779 36366 53951 71543 89129 106712 124286 25 42 65 94 122 246 492 859 496 997 1493 2489 3977 7945 13906
"3/13/2022 20:3:34" 121 169153 0 4 250.47981249999998 4348.37425 4348.476500000001 4347.43475 4347.783562500001 4346.636 4346.3539375 4344.019812500001 15.670156249999998 23.34227499999999 30.560468750000005 60.39200000000001 121.46193750000003 211.72971874999996 121.92881250000005 244.6308125000001 366.2700625000001 610.3560625000002 976.0265312500004 1949.966156250001 3413.7493750000012 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1002 18395 35789 53179 70570 87957 105342 122718 24 41 64 95 124 246 495 862 497 997 1492 2486 3976 7943 13906
"3/13/2022 20:7:11" 121 169153 0 5 262.6614374999999 4360.459499999999 4359.312937500001 4359.369625 4360.405812500001 4358.572062499999 4358.71325 4356.892875 13.05484375 23.646343750000007 26.668281249999996 52.85793749999999 106.12015625000001 184.84375 87.83043750000002 176.12640625000003 264.2018437500001 439.7978750000001 703.1944375 1404.9040062500003 2458.9793500000005 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1051 18492 35930 53367 70809 88243 105678 123106 34 57 74 134 151 299 600 1045 497 996 1494 2487 3977 7945 13906
"3/13/2022 20:10:47" 121 169153 0 6 252.31743749999987 4350.096437499999 4349.160125 4346.415875 4348.6226875 4345.387312499999 4345.9115625 4343.961375 15.81428125 23.323531249999995 31.022145 61.41931250000002 123.27547625000003 214.67481374999994 124.31224999999999 249.41446874999997 373.68553125 622.27403125 995.31365625 1988.54215625 3481.07734375 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1009 18410 35806 53192 70586 87968 105352 122727 24 40 63 93 124 245 492 858 497 996 1493 2486 3976 7944 13906
"3/13/2022 20:14:23" 121 169153 0 7 250.08318750000012 4349.1760625 4347.966125 4348.3660625 4349.913875 4348.430375 4348.315125 4346.234625 15.164375 23.51012500000001 30.671608749999994 60.866000000000014 122.19862500000002 212.75850000000003 120.24602624999994 241.0898149999999 361.0030337499999 601.3819012499997 961.7128187499995 1921.6764012499993 3362.6800349999985 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1000 18397 35789 53182 70582 87976 105369 122754 25 41 63 97 127 252 505 880 497 997 1493 2487 3977 7947 13906
"3/13/2022 20:18:0" 121 169153 0 8 228.16693750000013 4325.12075 4323.9751875 4323.4305 4325.9193125 4324.5111875 4324.30875 4322.2333125000005 15.583937500000001 23.575206250000004 30.873218750000007 61.125062499999984 122.50640625000001 213.2131875 121.14396875000006 243.6989375000001 365.1577187500002 608.6643125000003 972.2744062500005 1944.672937500001 3403.1646250000013 10.0 6.0 4.0 2.0 1.0 0.5 0.25 913 18213 35509 52803 70106 87404 104702 121991 25 41 64 96 126 250 501 871 495 996 1492 2487 3973 7946 13906
"3/13/2022 20:21:36" 122 169153 0 1 240.42531250000002 4337.3516875000005 4336.8675625 4337.2486874999995 4338.2624375 4336.6966250000005 4336.337374999999 4333.83425 15.91428125 23.764000000000003 31.906968749999994 63.56033625 127.29545125000001 221.819005 128.63056374999996 258.15000999999995 386.848245 644.4718887500001 1030.5274725 2059.3616925 3604.3883475000002 10.0 6.0 4.0 2.0 1.0 0.5 0.25 962 18311 35659 53008 70361 87707 105053 122388 23 39 61 92 123 245 491 856 496 996 1492 2486 3976 7945 13906
"3/13/2022 20:25:13" 122 169153 0 2 268.14081250000027 4365.7331875 4366.7384999999995 4366.4285625 4367.8190625 4365.8200625 4365.713625 4362.1153125 16.06471875 24.034999999999993 32.06425 63.41815625 127.50378125 222.00303125 131.1083162500001 262.9211637500002 393.88210500000025 656.0018937500005 1049.1987137500007 2095.9457337500016 3668.8495675000026 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1073 18535 36002 53468 70939 88403 105866 123314 23 38 61 91 122 240 483 841 497 997 1493 2486 3977 7944 13906
"3/13/2022 20:28:49" 122 169153 0 3 299.2506249999999 4396.272812499999 4397.1898125 4396.5950625 4398.225375 4396.3388125 4395.9018125 4394.0679375 15.486843749999998 22.342687499999997 29.290541249999997 58.365562500000024 116.79420374999997 203.89133125 117.66390625 236.05709374999998 353.28428124999994 589.0194687499999 941.4502499999999 1880.2571249999996 3291.2545937499995 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1197 18782 36371 53957 71550 89135 106719 124295 25 42 65 94 124 247 493 861 497 997 1493 2489 3978 7944 13906
"3/13/2022 20:32:25" 122 169153 0 4 250.5853750000001 4349.07225 4348.6475625 4347.869000000001 4348.673 4346.737187500001 4346.85775 4344.4400625 15.728749999999998 23.260475000000007 30.643347500000004 60.624281249999996 121.69653124999996 212.06993749999998 122.13812500000003 244.93631250000004 366.74137500000006 611.1422812500001 977.1771875000002 1952.3016562500002 3417.900562500001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1002 18399 35793 53185 70579 87966 105354 122732 24 41 64 95 125 247 495 863 497 997 1492 2486 3976 7943 13906
"3/13/2022 20:36:2" 122 169153 0 5 262.9496875 4361.0481875000005 4359.3511875 4358.836375 4361.1116875 4358.8724999999995 4359.0910625 4356.945125 13.1495625 23.550750000000008 27.01328124999999 53.47674999999998 107.18409375 186.51134375 90.46825 181.55034374999997 272.21828124999996 452.98881249999994 724.2135624999999 1446.9876874999998 2532.9692187499995 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1052 18496 35933 53369 70813 88249 105685 123113 33 55 72 129 148 294 588 1024 497 997 1494 2487 3976 7944 13906
